Cusco,highway:trunk_link,6,0,6,0,0,0.29
Cusco,highway:road,242,0,242,0,0,661.04
Cusco,highway:construction,7,0,7,0,0,83.22
Cusco,highway:raceway,1,0,1,0,24.7,0.91
Cusco,highway:tertiary_link,2,0,2,0,0,0.05
Cusco,highway:motorway,25,0,25,0,0,18.5
Cusco,highway:motorway_link,1,0,1,0,0,0.04
Cusco,highway:bridleway,3,0,3,0,7.54,0.88
Cusco,highway:cycleway,1,0,1,0,0,0.42
Cusco,highway:corridor,5,0,5,0,0,0.14
Cusco,highway:proposed,1,0,1,0,0,16.6
Huancavelica,highway,6813,5,6808,0,117.8,13350.48
Huancavelica,highway:turning_circle,1,1,0,0,0,0
Huancavelica,highway:services,1,1,0,0,0,0
Huancavelica,highway:rest_area,2,2,0,0,0,0
Huancavelica,highway:bus_stop,1,1,0,0,0,0
Huancavelica,highway:trunk,222,0,222,0,0,975.14
Huancavelica,highway:residential,3342,0,3342,0,28.54,1028.4
Huancavelica,highway:primary,183,0,183,0,0.33,1248.9
Huancavelica,highway:unclassified,1238,0,1238,0,51.2,3741.53
Huancavelica,highway:tertiary,602,0,602,0,0,4110.18
Huancavelica,highway:secondary,223,0,223,0,0,1193.31
Huancavelica,highway:track,286,0,286,0,0,340.4
Huancavelica,highway:pedestrian,5,0,5,0,10.54,1.1
Huancavelica,highway:path,510,0,510,0,14.6,478.71
Huancavelica,highway:road,42,0,42,0,0,136.98
Huancavelica,highway:tertiary_link,5,0,5,0,0,6.63
Huancavelica,highway:service,25,0,25,0,0,12.56
Huancavelica,highway:footway,121,0,121,0,12.6,75.2
Huancavelica,highway:cycleway,2,0,2,0,0,1.29
Huancavelica,highway:trunk_link,2,0,2,0,0,0.15
Huancavelica,landuse,304,1,303,0,63263.37,505.89
Huancavelica,landuse:farmland,6,0,6,0,6895.29,36.55
Huánuco,landuse,404,0,402,2,1004619.84,883.3
Huánuco,landuse:farmland,31,0,31,0,87882.87,92.85
Huánuco,highway,5653,41,5612,0,32.37,7196.59
Huánuco,highway:traffic_signals,22,22,0,0,0,0
Huánuco,highway:crossing,8,8,0,0,0,0
Huánuco,highway:bus_stop,6,6,0,0,0,0
Huánuco,highway:steps,56,1,55,0,0,3.98
Huánuco,highway:rest_area,4,4,0,0,0,0
Huánuco,highway:trunk,177,0,177,0,2.93,778.43
Huánuco,highway:tertiary,457,0,457,0,0,1933.84
Huánuco,highway:primary,283,0,283,0,0,1201.64
Huánuco,highway:service,145,0,145,0,0,66.52
Huánuco,highway:residential,2758,0,2758,0,0,808.29
Huánuco,highway:path,768,0,768,0,29.17,1103.18
Huánuco,highway:secondary,44,0,44,0,0,156.68
Huánuco,highway:unclassified,326,0,326,0,0,861.7
Huánuco,highway:bridleway,7,0,7,0,0,24.17
Huánuco,highway:trunk_link,4,0,4,0,0,0.3
Huánuco,highway:track,135,0,135,0,0,183.39
Huánuco,highway:footway,34,0,34,0,0.26,4.9
Huánuco,highway:living_street,416,0,416,0,0,69.39
Huánuco,highway:pedestrian,2,0,2,0,0,0.15
Huánuco,highway:primary_link,1,0,1,0,0,0.02
Ica,highway,12454,91,12363,0,1149.1,7580.16
Ica,highway:crossing,43,43,0,0,0,0
Ica,highway:traffic_signals,23,23,0,0,0,0
Ica,highway:turning_circle,6,6,0,0,0,0
Ica,highway:bus_stop,17,17,0,0,0,0
